session,trial,maze,regime,correct,chosen,correct_exit,ml_alt,looked_ml_alt,n_other_alt_looked,looked_any_unchosen,first_unchosen_look,first_look_is_ml,window_start_ms,n_fixations_in_window
june_18_g0,416,5,sequential,False,LD,RU,RU,False,0,False,,,4415.0,6
june_18_g0,417,2,hierarchical,True,LD,LD,LU,False,0,False,,,4700.0,6
june_18_g0,419,6,sequential,True,LD,LD,LU,False,0,False,,,4725.0,10
june_18_g0,420,1,hierarchical,True,LU,LU,LD,False,0,False,,,4323.0,14
june_18_g0,421,6,sequential,True,RU,RU,LU,False,0,False,,,4320.0,9
june_18_g0,422,3,hierarchical,False,RU,LU,LU,False,0,False,,,4691.0,6
june_18_g0,423,6,sequential,True,LD,LD,LU,False,0,False,,,4945.0,11
june_18_g0,426,6,sequential,True,LU,LU,LD,False,0,False,,,4482.0,10
june_18_g0,427,3,hierarchical,True,LD,LD,RU,False,0,False,,,4804.0,7
june_18_g0,429,6,sequential,True,RU,RU,LU,False,0,False,,,4637.0,8
june_18_g0,431,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4353.0,11
june_18_g0,432,4,sequential,False,RU,RD,RD,False,0,False,,,4159.0,6
june_18_g0,433,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4601.0,14
june_18_g0,434,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4341.0,7
june_18_g0,435,1,hierarchical,False,LD,RD,RD,False,0,False,,,4330.0,13
june_18_g0,436,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4780.0,8
june_18_g0,437,3,hierarchical,True,LU,LU,LD,False,0,False,,,4138.0,12
june_18_g0,438,1,hierarchical,True,LU,LU,LD,False,0,False,,,4225.0,13
june_18_g0,439,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4528.0,15
june_18_g0,440,6,sequential,False,RU,LU,LU,False,0,False,,,4299.0,10
june_18_g0,441,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,5038.0,13
june_18_g0,442,4,sequential,True,LD,LD,LU,False,0,False,,,4609.0,10
june_18_g0,443,6,sequential,True,RD,RD,RU,True,0,True,RU,True,4103.0,13
june_18_g0,445,2,hierarchical,True,LU,LU,LD,False,0,False,,,4695.0,14
june_18_g0,446,3,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4334.0,11
june_18_g0,447,3,hierarchical,True,RD,RD,RU,False,0,False,,,4105.0,7
june_18_g0,448,2,hierarchical,True,LU,LU,LD,False,0,False,,,4296.0,11
june_18_g0,450,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4655.0,13
june_18_g0,451,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4541.0,13
june_18_g0,452,3,hierarchical,True,RU,RU,LD,False,0,False,,,4623.0,6
june_18_g0,453,3,hierarchical,True,RU,RU,LD,False,0,False,,,4684.0,8
june_18_g0,454,5,sequential,False,LU,RU,RU,False,1,True,LD,False,4274.0,14
june_18_g0,456,6,sequential,False,RU,RD,RD,False,0,False,,,4523.0,5
june_18_g0,457,4,sequential,True,LU,LU,LD,False,0,False,,,4297.0,9
june_18_g0,459,6,sequential,False,RU,LU,LU,False,0,False,,,4292.0,13
june_18_g0,460,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4410.0,14
june_18_g0,461,3,hierarchical,True,RD,RD,RU,False,0,False,,,4311.0,10
june_18_g0,462,4,sequential,True,LU,LU,LD,False,0,False,,,4310.0,10
june_18_g0,463,6,sequential,True,RD,RD,RU,False,0,False,,,4039.0,11
june_18_g0,465,5,sequential,False,RU,LD,LD,True,0,True,LD,True,4571.0,11
june_18_g0,466,5,sequential,False,LU,RD,RD,False,1,True,LD,False,3961.0,14
june_18_g0,467,5,sequential,False,LU,RD,RD,False,0,False,,,4254.0,2
june_18_g0,468,4,sequential,False,LU,RU,RU,False,0,False,,,4939.0,4
june_18_g0,469,1,hierarchical,True,LD,LD,LU,False,0,False,,,4774.0,8
june_18_g0,470,3,hierarchical,False,LD,RU,RU,False,0,False,,,4747.0,9
june_18_g0,471,3,hierarchical,True,RU,RU,LD,False,0,False,,,4800.0,9
june_18_g0,473,3,hierarchical,True,RD,RD,RU,False,0,False,,,4183.0,18
june_18_g0,474,6,sequential,True,RU,RU,LU,True,0,True,LU,True,4153.0,11
june_18_g0,475,1,hierarchical,False,RD,LU,LU,False,0,False,,,4133.0,5
june_18_g0,477,6,sequential,True,LD,LD,LU,False,0,False,,,4517.0,10
june_18_g0,478,6,sequential,True,LU,LU,LD,False,0,False,,,4602.0,14
june_18_g0,479,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4557.0,9
june_18_g0,481,4,sequential,True,RU,RU,RD,False,0,False,,,4390.0,12
june_18_g0,482,1,hierarchical,False,LD,RU,RU,False,0,False,,,4923.0,4
june_18_g0,483,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4646.0,5
june_18_g0,484,5,sequential,True,RD,RD,LU,False,0,False,,,4107.0,11
june_18_g0,485,6,sequential,True,RD,RD,RU,False,0,False,,,3824.0,4
june_18_g0,486,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4607.0,14
june_18_g0,487,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3935.0,9
june_18_g0,488,1,hierarchical,True,LD,LD,LU,False,0,False,,,5157.0,5
june_18_g0,489,4,sequential,True,RD,RD,RU,False,0,False,,,4297.0,3
june_18_g0,490,5,sequential,True,RD,RD,LU,False,0,False,,,3916.0,4
june_18_g0,491,5,sequential,True,RD,RD,LU,False,0,False,,,8495.0,9
june_18_g0,492,5,sequential,True,RD,RD,LU,True,0,True,LU,True,4125.0,8
june_18_g0,493,5,sequential,True,LD,LD,RU,False,0,False,,,4768.0,17
june_18_g0,494,3,hierarchical,False,RU,LD,LD,False,0,False,,,4562.0,8
june_18_g0,496,2,hierarchical,True,RD,RD,RU,False,0,False,,,4494.0,10
june_18_g0,497,6,sequential,True,RU,RU,LU,False,0,False,,,4153.0,9
june_18_g0,498,1,hierarchical,True,LU,LU,LD,False,0,False,,,4194.0,12
june_18_g0,499,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4846.0,8
june_18_g0,500,4,sequential,True,RD,RD,RU,False,0,False,,,4287.0,8
june_18_g0,501,4,sequential,False,LU,RU,RU,False,0,False,,,4343.0,8
june_18_g0,502,6,sequential,True,RD,RD,RU,False,1,True,LU,False,4201.0,12
june_18_g0,503,2,hierarchical,True,LU,LU,LD,False,0,False,,,4459.0,13
june_18_g0,504,5,sequential,True,LU,LU,RU,False,0,False,,,4185.0,16
june_18_g0,505,3,hierarchical,True,RD,RD,RU,False,0,False,,,4125.0,13
june_18_g0,506,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,5119.0,11
june_18_g0,507,6,sequential,True,LU,LU,LD,False,0,False,,,4377.0,13
june_18_g0,508,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4495.0,19
june_18_g0,509,2,hierarchical,True,LU,LU,LD,False,0,False,,,4850.0,8
june_18_g0,512,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4228.0,11
june_18_g0,513,3,hierarchical,False,RU,LU,LU,False,0,False,,,5476.0,5
june_18_g0,514,4,sequential,False,LU,RU,RU,False,0,False,,,4833.0,1
june_18_g0,515,5,sequential,True,LU,LU,RU,False,0,False,,,4741.0,10
june_18_g0,516,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4762.0,3
june_18_g0,518,6,sequential,True,LU,LU,LD,False,0,False,,,4654.0,13
june_18_g0,520,3,hierarchical,False,RU,LD,LD,False,0,False,,,4633.0,8
june_18_g0,521,3,hierarchical,False,LD,RU,RU,False,0,False,,,4655.0,15
june_18_g0,523,3,hierarchical,True,LU,LU,LD,False,0,False,,,4413.0,14
june_18_g0,524,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4636.0,10
june_18_g0,526,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,5262.0,13
june_18_g0,527,4,sequential,False,RU,LU,LU,False,0,False,,,4329.0,4
june_18_g0,528,6,sequential,True,LU,LU,LD,False,0,False,,,5046.0,13
june_18_g0,529,4,sequential,False,LU,LD,LD,False,0,False,,,5229.0,3
june_18_g0,531,6,sequential,False,LD,LU,LU,False,1,True,RU,False,5322.0,12
june_18_g0,532,6,sequential,True,LU,LU,LD,False,0,False,,,4643.0,12
june_18_g0,534,4,sequential,True,RU,RU,RD,False,0,False,,,4887.0,2
june_18_g0,535,1,hierarchical,True,LU,LU,LD,False,0,False,,,4478.0,12
june_18_g0,536,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4726.0,15
june_18_g0,537,1,hierarchical,True,LD,LD,LU,False,0,False,,,4577.0,15
june_18_g0,538,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4311.0,7
june_18_g0,539,1,hierarchical,True,RU,RU,RD,False,0,False,,,4811.0,6
june_18_g0,540,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4816.0,13
june_18_g0,541,6,sequential,False,RU,LU,LU,False,0,False,,,4553.0,7
june_18_g0,542,1,hierarchical,True,RD,RD,RU,False,0,False,,,4385.0,9
june_18_g0,543,5,sequential,True,RD,RD,LU,False,0,False,,,4000.0,10
june_18_g0,544,5,sequential,False,LU,RU,RU,False,0,False,,,4523.0,6
june_18_g0,545,6,sequential,True,RD,RD,RU,False,0,False,,,5938.0,10
june_18_g0,546,3,hierarchical,True,LD,LD,RU,False,0,False,,,4614.0,10
june_18_g0,547,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,5523.0,13
june_18_g0,548,3,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4420.0,6
june_18_g0,551,4,sequential,False,LD,LU,LU,False,0,False,,,4541.0,7
june_18_g0,552,3,hierarchical,True,RU,RU,LD,False,0,False,,,4682.0,12
june_18_g0,553,4,sequential,True,RD,RD,RU,False,0,False,,,4174.0,12
june_18_g0,554,5,sequential,True,RD,RD,LU,True,1,True,LU,True,3840.0,11
june_18_g0,556,3,hierarchical,True,RD,RD,RU,False,0,False,,,4318.0,13
june_18_g0,557,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4285.0,11
june_18_g0,559,3,hierarchical,True,LU,LU,LD,False,0,False,,,4285.0,11
june_18_g0,560,6,sequential,False,RD,RU,RU,False,0,False,,,4186.0,8
june_18_g0,561,1,hierarchical,True,LD,LD,LU,False,0,False,,,4497.0,6
june_18_g0,562,6,sequential,True,LU,LU,LD,False,0,False,,,4815.0,13
june_18_g0,564,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4268.0,12
june_18_g0,565,5,sequential,False,LU,RD,RD,False,1,True,LD,False,4375.0,14
june_18_g0,566,6,sequential,False,RU,RD,RD,False,0,False,,,4523.0,6
june_18_g0,567,2,hierarchical,False,LU,RD,RD,False,0,False,,,4781.0,10
june_18_g0,568,3,hierarchical,False,RD,LD,LD,False,0,False,,,4501.0,6
june_18_g0,569,2,hierarchical,False,LD,LU,LU,False,0,False,,,4276.0,11
june_18_g0,570,1,hierarchical,False,LD,LU,LU,False,0,False,,,5499.0,9
june_18_g0,572,2,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4650.0,9
june_18_g0,573,2,hierarchical,True,LU,LU,LD,False,0,False,,,4639.0,7
june_18_g0,575,4,sequential,False,LU,RU,RU,False,1,True,LD,False,4470.0,10
june_18_g0,576,1,hierarchical,True,LU,LU,LD,False,0,False,,,4158.0,14
june_18_g0,577,6,sequential,True,LD,LD,LU,False,0,False,,,4572.0,14
june_18_g0,578,1,hierarchical,True,LD,LD,LU,False,0,False,,,4561.0,8
june_18_g0,579,3,hierarchical,True,RD,RD,RU,False,0,False,,,4335.0,14
june_18_g0,580,4,sequential,True,LD,LD,LU,False,1,True,RU,False,4485.0,9
june_18_g0,581,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4786.0,6
june_18_g0,582,3,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4218.0,14
june_18_g0,585,5,sequential,False,RU,LD,LD,True,0,True,LD,True,4744.0,8
june_18_g0,586,2,hierarchical,False,LU,RU,RU,False,0,False,,,4867.0,7
june_18_g0,587,6,sequential,True,LD,LD,LU,False,0,False,,,4715.0,15
june_18_g0,588,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4883.0,12
june_18_g0,589,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4561.0,10
june_18_g0,590,2,hierarchical,True,RD,RD,RU,False,0,False,,,4501.0,10
june_18_g0,591,3,hierarchical,True,LU,LU,LD,False,0,False,,,4314.0,14
june_18_g0,592,6,sequential,True,RD,RD,RU,True,0,True,RU,True,4105.0,15
june_18_g0,593,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4205.0,12
june_18_g0,595,6,sequential,False,LU,LD,LD,False,0,False,,,4730.0,8
june_18_g0,596,5,sequential,True,LU,LU,RU,False,0,False,,,4054.0,11
june_18_g0,597,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4598.0,7
june_18_g0,598,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3860.0,15
june_18_g0,599,2,hierarchical,True,LU,LU,LD,False,0,False,,,4391.0,12
june_18_g0,600,2,hierarchical,True,RU,RU,RD,False,0,False,,,4581.0,10
june_18_g0,601,6,sequential,True,RD,RD,RU,False,0,False,,,4240.0,9
june_18_g0,603,2,hierarchical,True,LD,LD,LU,False,0,False,,,4597.0,7
june_18_g0,604,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,5125.0,7
june_18_g0,605,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,5121.0,14
june_18_g0,606,2,hierarchical,True,RD,RD,RU,False,0,False,,,4877.0,9
june_18_g0,608,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3919.0,14
june_18_g0,609,3,hierarchical,False,RU,LU,LU,False,0,False,,,4433.0,9
june_18_g0,610,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4634.0,15
june_18_g0,611,6,sequential,False,LU,RD,RD,False,0,False,,,4136.0,8
june_18_g0,612,4,sequential,True,LU,LU,LD,False,0,False,,,4464.0,13
june_18_g0,613,1,hierarchical,True,RD,RD,RU,False,0,False,,,4863.0,9
june_18_g0,614,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4718.0,9
june_18_g0,615,1,hierarchical,False,RU,RD,RD,False,0,False,,,5537.0,11
june_18_g0,616,5,sequential,False,RU,LD,LD,False,0,False,,,4902.0,5
june_18_g0,617,5,sequential,False,RD,LU,LU,False,0,False,,,4775.0,3
june_18_g0,618,5,sequential,False,LU,RD,RD,False,0,False,,,4304.0,15
june_18_g0,619,1,hierarchical,False,LD,LU,LU,True,0,True,LU,True,10559.0,11
june_18_g0,620,6,sequential,True,RD,RD,RU,False,0,False,,,3937.0,6
june_18_g0,621,6,sequential,True,RU,RU,LU,False,0,False,,,4379.0,4
june_18_g0,623,2,hierarchical,True,RD,RD,RU,False,0,False,,,4517.0,9
june_18_g0,624,3,hierarchical,True,RU,RU,LD,False,0,False,,,4851.0,14
june_18_g0,625,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4939.0,15
june_18_g0,626,5,sequential,True,LD,LD,RU,False,0,False,,,4528.0,14
june_18_g0,628,3,hierarchical,True,LD,LD,RU,False,0,False,,,4596.0,10
june_18_g0,629,5,sequential,False,RD,RU,RU,False,0,False,,,4657.0,8
june_18_g0,630,2,hierarchical,True,RU,RU,RD,False,0,False,,,4552.0,11
june_18_g0,631,4,sequential,True,LU,LU,LD,False,0,False,,,4298.0,8
june_18_g0,632,3,hierarchical,True,RU,RU,LD,False,0,False,,,4947.0,8
june_18_g0,634,2,hierarchical,True,RU,RU,RD,False,1,True,LU,False,4990.0,13
june_18_g0,635,6,sequential,True,LU,LU,LD,False,0,False,,,4570.0,10
june_18_g0,636,5,sequential,False,LU,RD,RD,False,0,False,,,3857.0,9
june_18_g0,637,4,sequential,False,LU,LD,LD,True,0,True,LD,True,4548.0,8
june_18_g0,638,6,sequential,True,RU,RU,LU,True,0,True,LU,True,4251.0,10
june_18_g0,639,4,sequential,True,LU,LU,LD,False,0,False,,,4610.0,11
june_18_g0,640,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4599.0,14
june_18_g0,641,6,sequential,True,LU,LU,LD,False,0,False,,,4392.0,11
june_18_g0,643,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4742.0,17
june_18_g0,644,6,sequential,True,RD,RD,RU,False,0,False,,,4101.0,4
june_18_g0,645,5,sequential,True,LU,LU,RU,False,0,False,,,4041.0,13
june_18_g0,646,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4126.0,17
june_18_g0,647,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4496.0,13
june_18_g0,648,1,hierarchical,True,LD,LD,LU,False,0,False,,,4496.0,17
june_18_g0,649,5,sequential,True,RD,RD,LU,False,1,True,LD,False,3831.0,10
june_18_g0,650,5,sequential,False,LU,RD,RD,False,1,True,LD,False,4035.0,14
june_18_g0,651,3,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4580.0,15
june_18_g0,652,2,hierarchical,False,LU,RU,RU,False,0,False,,,4703.0,9
june_18_g0,653,1,hierarchical,False,RU,LD,LD,False,0,False,,,4486.0,8
june_18_g0,654,6,sequential,True,LU,LU,LD,False,0,False,,,4264.0,8
june_18_g0,656,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4478.0,13
june_18_g0,658,5,sequential,False,LU,RU,RU,False,0,False,,,4255.0,9
june_18_g0,659,6,sequential,True,RU,RU,LU,False,0,False,,,4276.0,8
june_18_g0,661,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4079.0,18
june_18_g0,662,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4428.0,10
june_18_g0,663,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4562.0,14
june_18_g0,664,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4477.0,14
june_18_g0,665,4,sequential,True,RD,RD,RU,False,0,False,,,4079.0,13
june_18_g0,666,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4554.0,9
june_18_g0,667,4,sequential,True,LU,LU,LD,True,0,True,LD,True,4283.0,12
june_18_g0,668,3,hierarchical,True,LD,LD,RU,False,0,False,,,4444.0,6
june_18_g0,669,3,hierarchical,True,RU,RU,LD,False,0,False,,,4846.0,14
june_18_g0,671,3,hierarchical,True,LU,LU,LD,False,0,False,,,4142.0,16
june_18_g0,674,6,sequential,True,RD,RD,RU,True,0,True,RU,True,4018.0,13
june_18_g0,675,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4489.0,7
june_18_g0,678,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4473.0,7
june_18_g0,680,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4551.0,16
june_18_g0,684,4,sequential,False,RU,LU,LU,False,0,False,,,4416.0,6
june_18_g0,685,3,hierarchical,True,RU,RU,LD,False,0,False,,,4638.0,13
june_18_g0,687,6,sequential,True,RD,RD,RU,False,0,False,,,4141.0,18
june_18_g0,689,2,hierarchical,True,RU,RU,RD,False,0,False,,,4532.0,9
june_18_g0,691,4,sequential,True,LD,LD,LU,False,0,False,,,4458.0,12
june_18_g0,692,3,hierarchical,True,RD,RD,RU,False,0,False,,,4192.0,11
june_18_g0,694,5,sequential,False,LU,RD,RD,False,0,False,,,3997.0,7
june_18_g0,695,1,hierarchical,True,LD,LD,LU,False,1,True,RU,False,4465.0,8
june_18_g0,696,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4536.0,11
june_18_g0,697,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4328.0,10
june_19_g0,1,2,hierarchical,True,RU,RU,RD,False,0,False,,,4580.0,7
june_19_g0,2,3,hierarchical,True,RU,RU,LD,False,0,False,,,4488.0,11
june_19_g0,3,6,sequential,False,LD,LU,LU,False,0,False,,,4314.0,7
june_19_g0,6,2,hierarchical,False,RU,RD,RD,False,1,True,LU,False,4484.0,5
june_19_g0,7,3,hierarchical,True,RD,RD,RU,False,0,False,,,4276.0,7
june_19_g0,8,6,sequential,True,RD,RD,RU,False,0,False,,,4051.0,8
june_19_g0,9,3,hierarchical,True,RU,RU,LD,False,0,False,,,4585.0,5
june_19_g0,11,5,sequential,True,RD,RD,LU,False,0,False,,,4041.0,9
june_19_g0,12,6,sequential,True,RD,RD,RU,False,0,False,,,3968.0,10
june_19_g0,14,6,sequential,False,LD,LU,LU,False,0,False,,,4278.0,11
june_19_g0,15,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4669.0,6
june_19_g0,16,1,hierarchical,True,LU,LU,LD,False,0,False,,,4141.0,12
june_19_g0,17,6,sequential,True,RU,RU,LU,False,0,False,,,4178.0,9
june_19_g0,18,2,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4425.0,6
june_19_g0,20,5,sequential,True,RD,RD,LU,False,1,True,RU,False,3959.0,10
june_19_g0,21,5,sequential,True,RD,RD,LU,False,0,False,,,4014.0,9
june_19_g0,22,4,sequential,True,RD,RD,RU,False,0,False,,,4254.0,9
june_19_g0,23,1,hierarchical,True,LU,LU,LD,False,0,False,,,4133.0,11
june_19_g0,24,4,sequential,True,RD,RD,RU,False,0,False,,,4243.0,4
june_19_g0,25,6,sequential,True,LD,LD,LU,False,0,False,,,4487.0,8
june_19_g0,26,5,sequential,True,LD,LD,RU,False,2,True,LU,False,4455.0,11
june_19_g0,28,3,hierarchical,True,LD,LD,RU,False,0,False,,,4473.0,11
june_19_g0,30,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4642.0,8
june_19_g0,31,5,sequential,True,RU,RU,LD,False,0,False,,,4298.0,7
june_19_g0,32,3,hierarchical,True,LD,LD,RU,False,0,False,,,4447.0,12
june_19_g0,33,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4509.0,7
june_19_g0,34,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4479.0,9
june_19_g0,35,1,hierarchical,True,RD,RD,RU,False,0,False,,,4508.0,3
june_19_g0,36,1,hierarchical,True,RD,RD,RU,False,0,False,,,4395.0,11
june_19_g0,37,3,hierarchical,True,RD,RD,RU,False,0,False,,,4146.0,10
june_19_g0,39,2,hierarchical,True,LU,LU,LD,False,0,False,,,4462.0,11
june_19_g0,41,6,sequential,True,RD,RD,RU,False,0,False,,,3951.0,9
june_19_g0,42,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4696.0,10
june_19_g0,43,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4112.0,10
june_19_g0,44,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4524.0,9
june_19_g0,45,6,sequential,True,RU,RU,LU,False,0,False,,,4206.0,9
june_19_g0,46,6,sequential,True,RD,RD,RU,False,0,False,,,3987.0,10
june_19_g0,47,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4464.0,9
june_19_g0,48,3,hierarchical,True,LD,LD,RU,False,0,False,,,4544.0,13
june_19_g0,50,5,sequential,True,RU,RU,LD,False,0,False,,,4296.0,10
june_19_g0,51,2,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4591.0,10
june_19_g0,52,4,sequential,True,RU,RU,RD,False,0,False,,,4460.0,7
june_19_g0,53,4,sequential,True,LD,LD,LU,False,0,False,,,4585.0,10
june_19_g0,54,2,hierarchical,True,LU,LU,LD,False,0,False,,,4490.0,9
june_19_g0,56,4,sequential,True,RU,RU,RD,False,0,False,,,4501.0,7
june_19_g0,57,1,hierarchical,True,LD,LD,LU,False,0,False,,,4572.0,11
june_19_g0,58,4,sequential,True,RD,RD,RU,False,0,False,,,4208.0,10
june_19_g0,59,3,hierarchical,True,RD,RD,RU,False,0,False,,,4233.0,7
june_19_g0,60,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4559.0,10
june_19_g0,61,6,sequential,True,RU,RU,LU,False,0,False,,,4290.0,5
june_19_g0,62,4,sequential,True,RD,RD,RU,False,0,False,,,4151.0,6
june_19_g0,63,3,hierarchical,True,RU,RU,LD,False,0,False,,,4546.0,7
june_19_g0,64,6,sequential,True,LU,LU,LD,False,0,False,,,4298.0,8
june_19_g0,65,6,sequential,True,LU,LU,LD,False,0,False,,,4302.0,10
june_19_g0,67,4,sequential,True,RD,RD,RU,False,0,False,,,4218.0,10
june_19_g0,69,2,hierarchical,True,LU,LU,LD,False,0,False,,,4448.0,9
june_19_g0,70,3,hierarchical,True,RD,RD,RU,False,0,False,,,4185.0,5
june_19_g0,71,4,sequential,True,RD,RD,RU,False,0,False,,,4329.0,9
june_19_g0,73,3,hierarchical,True,LU,LU,LD,False,0,False,,,4111.0,11
june_19_g0,75,5,sequential,True,LD,LD,RU,False,0,False,,,4650.0,9
june_19_g0,76,5,sequential,True,RD,RD,LU,False,0,False,,,4025.0,10
june_19_g0,78,6,sequential,True,LD,LD,LU,False,0,False,,,4716.0,9
june_19_g0,79,1,hierarchical,True,LU,LU,LD,False,0,False,,,4210.0,11
june_19_g0,80,5,sequential,True,RD,RD,LU,False,1,True,RU,False,3953.0,9
june_19_g0,81,2,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4498.0,14
june_19_g0,82,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4613.0,12
june_19_g0,83,2,hierarchical,True,LU,LU,LD,False,0,False,,,4489.0,9
june_19_g0,84,4,sequential,False,LD,LU,LU,False,0,False,,,4403.0,7
june_19_g0,85,5,sequential,False,RU,LU,LU,False,0,False,,,4254.0,5
june_19_g0,86,1,hierarchical,True,LD,LD,LU,False,0,False,,,4574.0,8
june_19_g0,87,1,hierarchical,True,RU,RU,RD,False,0,False,,,4808.0,5
june_19_g0,88,3,hierarchical,False,RU,LD,LD,False,0,False,,,4536.0,8
june_19_g0,89,6,sequential,False,LD,LU,LU,False,0,False,,,4390.0,8
june_19_g0,91,2,hierarchical,True,LD,LD,LU,False,0,False,,,4577.0,9
june_19_g0,92,3,hierarchical,False,LU,LD,LD,False,0,False,,,4479.0,11
june_19_g0,93,5,sequential,True,RD,RD,LU,False,1,True,RU,False,3887.0,12
june_19_g0,94,4,sequential,True,RU,RU,RD,False,0,False,,,4377.0,9
june_19_g0,95,4,sequential,True,RU,RU,RD,False,0,False,,,4345.0,7
june_19_g0,96,3,hierarchical,True,RU,RU,LD,False,0,False,,,4611.0,7
june_19_g0,97,1,hierarchical,True,LD,LD,LU,False,0,False,,,4596.0,14
june_19_g0,98,3,hierarchical,True,RU,RU,LD,False,0,False,,,4598.0,11
june_19_g0,99,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4426.0,11
june_19_g0,100,6,sequential,True,LU,LU,LD,False,0,False,,,4357.0,10
june_19_g0,101,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4474.0,16
june_19_g0,102,3,hierarchical,True,RU,RU,LD,False,0,False,,,4632.0,8
june_19_g0,103,5,sequential,True,LU,LU,RU,False,0,False,,,4069.0,9
june_19_g0,104,3,hierarchical,True,LD,LD,RU,False,0,False,,,4565.0,11
june_19_g0,105,4,sequential,True,LU,LU,LD,False,0,False,,,4595.0,10
june_19_g0,106,5,sequential,True,RD,RD,LU,False,1,True,RU,False,3900.0,11
june_19_g0,108,5,sequential,True,RU,RU,LD,False,0,False,,,4372.0,7
june_19_g0,109,6,sequential,True,RD,RD,RU,False,0,False,,,4140.0,7
june_19_g0,110,3,hierarchical,True,RD,RD,RU,False,0,False,,,4185.0,8
june_19_g0,113,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4682.0,12
june_19_g0,115,2,hierarchical,False,LU,RD,RD,False,1,True,LD,False,4603.0,7
june_19_g0,116,1,hierarchical,True,LU,LU,LD,False,0,False,,,4479.0,12
june_19_g0,117,6,sequential,True,RU,RU,LU,False,0,False,,,4124.0,10
