session,trial,maze,regime,correct,chosen,correct_exit,ml_alt,looked_ml_alt,n_other_alt_looked,looked_any_unchosen,first_unchosen_look,first_look_is_ml,window_start_ms,n_fixations_in_window
Nov_24_g0,567,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4089.0,8
Nov_24_g0,569,5,sequential,True,LU,LU,RU,False,1,True,RD,False,4090.0,13
Nov_24_g0,570,2,hierarchical,False,LU,LD,LD,True,1,True,RD,False,4385.0,12
Nov_24_g0,571,4,hierarchical,False,LU,LD,LD,False,0,False,,,4537.0,10
Nov_24_g0,572,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4686.0,7
Nov_24_g0,573,3,hierarchical,False,LU,RD,RD,True,1,True,RD,True,4164.0,8
Nov_24_g0,574,6,sequential,False,LU,RU,RU,False,1,True,RD,False,4010.0,11
Nov_24_g0,575,1,hierarchical,True,RD,RD,RU,False,0,False,,,4510.0,7
Nov_24_g0,576,3,hierarchical,False,RU,LD,LD,False,2,True,LU,False,4480.0,8
Nov_24_g0,577,3,hierarchical,True,LU,LU,LD,False,0,False,,,4143.0,9
Nov_24_g0,578,1,hierarchical,True,LU,LU,LD,False,0,False,,,4070.0,10
Nov_24_g0,581,4,hierarchical,True,LU,LU,LD,False,0,False,,,4456.0,13
Nov_24_g0,582,1,hierarchical,True,RD,RD,RU,False,2,True,LU,False,4449.0,10
Nov_24_g0,583,2,hierarchical,False,LD,RU,RU,False,0,False,,,4730.0,11
Nov_24_g0,584,2,hierarchical,False,LD,LU,LU,True,1,True,LU,True,4522.0,12
Nov_24_g0,586,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4120.0,13
Nov_24_g0,587,5,sequential,True,RU,RU,LD,False,2,True,RD,False,4224.0,12
Nov_24_g0,589,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4506.0,12
Nov_24_g0,590,1,hierarchical,True,LD,LD,LU,True,1,True,LU,True,4482.0,13
Nov_24_g0,591,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4131.0,14
Nov_24_g0,592,3,hierarchical,True,LU,LU,LD,False,0,False,,,4085.0,10
Nov_24_g0,593,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4854.0,12
Nov_24_g0,594,4,hierarchical,True,LD,LD,LU,True,1,True,LU,True,4478.0,13
Nov_24_g0,595,4,hierarchical,False,LD,LU,LU,False,0,False,,,4229.0,9
Nov_24_g0,596,6,sequential,True,LU,LU,LD,False,0,False,,,4306.0,11
Nov_24_g0,597,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4704.0,14
Nov_24_g0,598,4,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4286.0,11
Nov_24_g0,599,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4269.0,7
Nov_24_g0,600,1,hierarchical,True,RD,RD,RU,True,1,True,RU,True,4334.0,12
Nov_24_g0,601,2,hierarchical,True,RU,RU,RD,False,0,False,,,4589.0,11
Nov_24_g0,602,5,sequential,False,RU,LD,LD,True,0,True,LD,True,4711.0,12
Nov_24_g0,605,6,sequential,True,LD,LD,LU,False,0,False,,,4506.0,13
Nov_24_g0,606,5,sequential,True,RD,RD,LU,True,1,True,LU,True,4145.0,13
Nov_24_g0,607,6,sequential,True,LD,LD,LU,False,0,False,,,4521.0,11
Nov_24_g0,608,6,sequential,True,LD,LD,LU,False,0,False,,,4494.0,10
Nov_24_g0,609,4,hierarchical,True,RD,RD,RU,False,0,False,,,4010.0,12
Nov_24_g0,610,2,hierarchical,False,RU,LU,LU,False,1,True,LD,False,4186.0,11
Nov_24_g0,611,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4251.0,10
Nov_24_g0,612,2,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4651.0,10
Nov_24_g0,613,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4650.0,11
Nov_24_g0,614,6,sequential,False,LU,RU,RU,False,1,True,RD,False,4254.0,12
Nov_24_g0,615,6,sequential,False,LU,RU,RU,False,2,True,RD,False,4167.0,9
Nov_24_g0,616,5,sequential,True,LU,LU,RU,False,0,False,,,3948.0,12
Nov_24_g0,617,5,sequential,True,LD,LD,RU,False,0,False,,,4377.0,10
Nov_24_g0,618,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4257.0,11
Nov_24_g0,619,1,hierarchical,True,LD,LD,LU,True,1,True,LU,True,4530.0,16
Nov_24_g0,620,3,hierarchical,True,LD,LD,RU,False,0,False,,,4671.0,9
Nov_24_g0,621,1,hierarchical,True,RD,RD,RU,False,0,False,,,4402.0,8
Nov_24_g0,623,4,hierarchical,True,RD,RD,RU,False,0,False,,,4035.0,12
Nov_24_g0,624,2,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4461.0,11
Nov_24_g0,625,5,sequential,True,LU,LU,RU,False,0,False,,,4394.0,8
Nov_24_g0,626,2,hierarchical,True,RD,RD,RU,False,2,True,LD,False,4367.0,9
Nov_24_g0,627,5,sequential,False,RU,LU,LU,True,2,True,LU,True,3950.0,10
Nov_24_g0,628,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4680.0,11
Nov_24_g0,629,4,hierarchical,False,LD,LU,LU,False,1,True,RD,False,4230.0,9
Nov_24_g0,630,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4627.0,9
Nov_24_g0,631,3,hierarchical,True,LU,LU,LD,False,0,False,,,4105.0,10
Nov_24_g0,632,5,sequential,True,LU,LU,RU,False,0,False,,,4138.0,13
Nov_24_g0,633,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4240.0,9
Nov_24_g0,634,3,hierarchical,False,LD,RU,RU,False,1,True,RD,False,4680.0,12
Nov_24_g0,635,6,sequential,True,LU,LU,LD,False,0,False,,,4398.0,12
Nov_24_g0,636,2,hierarchical,False,RU,LD,LD,False,0,False,,,4564.0,9
Nov_24_g0,637,4,hierarchical,True,RD,RD,RU,False,0,False,,,4031.0,11
Nov_24_g0,639,3,hierarchical,True,LD,LD,RU,False,0,False,,,4524.0,12
Nov_24_g0,641,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4515.0,10
Nov_24_g0,643,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4354.0,13
Nov_24_g0,644,5,sequential,True,RD,RD,LU,True,1,True,LU,True,3992.0,12
Nov_24_g0,645,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3792.0,11
Nov_24_g0,646,5,sequential,True,LU,LU,RU,False,1,True,LD,False,3971.0,11
Nov_24_g0,647,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4111.0,10
Nov_24_g0,649,5,sequential,True,LU,LU,RU,True,0,True,RU,True,3975.0,10
Nov_24_g0,650,2,hierarchical,False,LD,LU,LU,False,0,False,,,4283.0,9
Nov_24_g0,651,6,sequential,False,LU,LD,LD,False,0,False,,,4539.0,12
Nov_24_g0,652,1,hierarchical,True,RD,RD,RU,False,0,False,,,4386.0,13
Nov_24_g0,653,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4044.0,11
Nov_24_g0,655,2,hierarchical,True,LU,LU,LD,False,0,False,,,4354.0,10
Nov_24_g0,656,3,hierarchical,False,LU,RD,RD,False,1,True,LD,False,4378.0,10
Nov_24_g0,657,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4395.0,9
Nov_24_g0,658,6,sequential,True,LD,LD,LU,False,0,False,,,4431.0,10
Nov_24_g0,659,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4214.0,9
Nov_24_g0,660,1,hierarchical,True,RU,RU,RD,False,1,True,LU,False,4716.0,14
Nov_24_g0,662,1,hierarchical,True,LU,LU,LD,False,0,False,,,3964.0,11
Nov_24_g0,663,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4580.0,9
Nov_24_g0,664,5,sequential,True,LU,LU,RU,False,0,False,,,4069.0,10
Nov_24_g0,665,5,sequential,True,LU,LU,RU,False,1,True,RD,False,4001.0,12
Nov_24_g0,666,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4499.0,11
Nov_24_g0,667,5,sequential,False,LU,RU,RU,False,0,False,,,4257.0,8
Nov_24_g0,668,6,sequential,False,LD,LU,LU,False,0,False,,,4180.0,8
Nov_24_g0,669,4,hierarchical,False,RU,LU,LU,False,0,False,,,4316.0,8
Nov_24_g0,670,2,hierarchical,True,RD,RD,RU,False,0,False,,,4380.0,14
Nov_24_g0,671,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4075.0,13
Nov_24_g0,673,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4886.0,10
Nov_24_g0,674,4,hierarchical,True,RU,RU,RD,True,1,True,LU,False,4281.0,14
Nov_24_g0,675,6,sequential,True,LU,LU,LD,False,1,True,RD,False,4183.0,11
Nov_24_g0,676,4,hierarchical,True,LD,LD,LU,False,0,False,,,4549.0,14
Nov_24_g0,678,2,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4350.0,17
Nov_24_g0,679,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4180.0,12
Nov_24_g0,680,3,hierarchical,True,RU,RU,LD,False,2,True,LU,False,4613.0,13
Nov_24_g0,681,5,sequential,True,LU,LU,RU,True,0,True,RU,True,4114.0,13
Nov_24_g0,682,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4830.0,12
Nov_24_g0,683,1,hierarchical,True,LU,LU,LD,False,0,False,,,4031.0,11
Nov_24_g0,684,6,sequential,True,RD,RD,RU,False,0,False,,,4119.0,14
Nov_24_g0,685,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4505.0,13
Nov_24_g0,686,1,hierarchical,False,LU,LD,LD,False,0,False,,,4508.0,16
Nov_24_g0,687,2,hierarchical,True,RD,RD,RU,False,0,False,,,4287.0,8
Nov_24_g0,688,1,hierarchical,False,RD,LD,LD,True,0,True,LD,True,4678.0,11
Nov_24_g0,690,6,sequential,False,LD,LU,LU,False,0,False,,,4428.0,10
Nov_24_g0,691,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4216.0,10
Nov_24_g0,692,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4374.0,12
Nov_24_g0,693,6,sequential,True,RD,RD,RU,False,0,False,,,3939.0,10
Nov_24_g0,694,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4438.0,8
Nov_24_g0,695,5,sequential,False,LU,RU,RU,False,0,False,,,4240.0,10
Nov_24_g0,696,5,sequential,True,LU,LU,RU,False,2,True,RD,False,4041.0,10
Nov_24_g0,697,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4491.0,10
Nov_24_g0,698,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4302.0,10
Nov_24_g0,699,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4632.0,10
Nov_24_g0,700,2,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4597.0,13
Nov_24_g0,701,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3849.0,11
Nov_24_g0,702,6,sequential,True,LU,LU,LD,False,0,False,,,4215.0,14
Nov_24_g0,703,2,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4298.0,12
Nov_24_g0,704,1,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4290.0,12
Nov_24_g0,705,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4015.0,12
Nov_24_g0,706,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4377.0,10
Nov_24_g0,707,3,hierarchical,True,LD,LD,RU,False,0,False,,,4475.0,11
Nov_24_g0,709,3,hierarchical,True,RD,RD,RU,False,0,False,,,4026.0,11
Nov_24_g0,710,5,sequential,True,LU,LU,RU,False,0,False,,,4120.0,12
Nov_24_g0,712,3,hierarchical,False,LU,LD,LD,False,0,False,,,4417.0,9
Nov_24_g0,713,2,hierarchical,False,RD,RU,RU,True,0,True,RU,True,4529.0,12
Nov_24_g0,714,4,hierarchical,True,LU,LU,LD,False,0,False,,,4195.0,15
Nov_24_g0,715,4,hierarchical,True,LU,LU,LD,False,0,False,,,4459.0,8
Nov_24_g0,716,5,sequential,False,LD,RU,RU,False,0,False,,,4429.0,15
Nov_24_g0,717,3,hierarchical,True,LD,LD,RU,False,0,False,,,4557.0,15
Nov_24_g0,719,2,hierarchical,True,LU,LU,LD,False,0,False,,,4280.0,10
Nov_24_g0,720,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,5449.0,10
Nov_24_g0,721,1,hierarchical,True,LU,LU,LD,False,0,False,,,4148.0,8
Nov_24_g0,723,5,sequential,True,LU,LU,RU,False,0,False,,,4714.0,7
Nov_24_g0,724,3,hierarchical,True,LU,LU,LD,False,0,False,,,4777.0,8
Nov_24_g0,728,4,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4746.0,8
Nov_24_g0,729,3,hierarchical,True,LU,LU,LD,False,0,False,,,5018.0,12
Nov_24_g0,730,1,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4616.0,8
Nov_24_g0,731,5,sequential,True,LD,LD,RU,True,0,True,RU,True,4487.0,6
Nov_24_g0,732,4,hierarchical,False,LU,LD,LD,False,0,False,,,5567.0,9
Nov_24_g0,733,3,hierarchical,True,RU,RU,LD,False,0,False,,,4755.0,10
Nov_24_g0,734,6,sequential,False,LU,LD,LD,False,0,False,,,4552.0,9
Nov_24_g0,735,6,sequential,True,LU,LU,LD,False,0,False,,,4265.0,10
Nov_24_g0,738,2,hierarchical,False,RD,LU,LU,False,1,True,LD,False,4509.0,12
Nov_24_g0,739,6,sequential,True,RD,RD,RU,False,0,False,,,3986.0,9
Nov_25_g0,1,6,sequential,False,RU,LD,LD,False,0,False,,,4622.0,13
Nov_25_g0,2,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4429.0,9
Nov_25_g0,3,2,hierarchical,True,LU,LU,LD,True,1,True,LD,True,4437.0,11
Nov_25_g0,4,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4655.0,12
Nov_25_g0,5,1,hierarchical,False,LU,RD,RD,True,0,True,RD,True,4342.0,15
Nov_25_g0,6,6,sequential,False,RU,LD,LD,False,0,False,,,4441.0,15
Nov_25_g0,7,3,hierarchical,True,RU,RU,LD,False,2,True,RD,False,4793.0,13
Nov_25_g0,8,1,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4893.0,14
Nov_25_g0,10,4,hierarchical,True,RD,RD,RU,False,2,True,LU,False,4114.0,14
Nov_25_g0,12,5,sequential,True,LU,LU,RU,False,0,False,,,4257.0,14
Nov_25_g0,13,3,hierarchical,True,LU,LU,LD,False,2,True,RD,False,4081.0,15
Nov_25_g0,14,6,sequential,False,LD,LU,LU,False,0,False,,,4383.0,11
Nov_25_g0,15,2,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4250.0,10
Nov_25_g0,16,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4195.0,11
Nov_25_g0,17,1,hierarchical,True,RU,RU,RD,False,1,True,LU,False,4908.0,9
Nov_25_g0,18,2,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4324.0,13
Nov_25_g0,20,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4359.0,12
Nov_25_g0,22,5,sequential,False,LU,RD,RD,False,0,False,,,3799.0,11
Nov_25_g0,24,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4467.0,16
Nov_25_g0,26,3,hierarchical,False,LU,RD,RD,True,1,True,RD,True,4084.0,14
Nov_25_g0,27,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4054.0,16
Nov_25_g0,28,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4417.0,14
Nov_25_g0,29,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4508.0,11
Nov_25_g0,30,6,sequential,True,LD,LD,LU,False,0,False,,,4600.0,9
Nov_25_g0,32,2,hierarchical,True,RU,RU,RD,False,1,True,LU,False,4633.0,12
Nov_25_g0,33,4,hierarchical,True,RD,RD,RU,False,2,True,LU,False,4279.0,14
Nov_25_g0,34,2,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4495.0,15
Nov_25_g0,35,2,hierarchical,True,RU,RU,RD,True,1,True,LD,False,4938.0,10
Nov_25_g0,36,4,hierarchical,False,RU,RD,RD,False,0,False,,,4039.0,8
Nov_25_g0,37,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4103.0,12
Nov_25_g0,41,4,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4471.0,11
Nov_25_g0,42,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4005.0,13
Nov_25_g0,43,3,hierarchical,False,LD,RU,RU,False,1,True,RD,False,4516.0,8
Nov_25_g0,44,6,sequential,False,LU,RD,RD,False,1,True,LD,False,3992.0,12
Nov_25_g0,45,4,hierarchical,True,LD,LD,LU,False,0,False,,,4441.0,11
Nov_25_g0,46,4,hierarchical,False,LD,LU,LU,False,0,False,,,4365.0,8
Nov_25_g0,47,4,hierarchical,False,RU,RD,RD,True,0,True,RD,True,4053.0,11
Nov_25_g0,49,5,sequential,True,LU,LU,RU,False,1,True,RD,False,4118.0,14
Nov_25_g0,51,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4783.0,10
Nov_25_g0,52,6,sequential,True,LD,LD,LU,False,0,False,,,4447.0,13
Nov_25_g0,53,6,sequential,False,LU,RU,RU,False,0,False,,,4064.0,10
Nov_25_g0,54,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4486.0,12
Nov_25_g0,55,6,sequential,False,LU,RU,RU,True,0,True,RU,True,4154.0,13
Nov_25_g0,56,1,hierarchical,True,RU,RU,RD,True,1,True,LU,False,4730.0,10
Nov_25_g0,57,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4492.0,12
Nov_25_g0,58,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4322.0,11
Nov_25_g0,59,6,sequential,False,LU,RU,RU,False,1,True,RD,False,3969.0,7
Nov_25_g0,60,6,sequential,True,RD,RD,RU,False,1,True,LD,False,3978.0,13
Nov_25_g0,61,4,hierarchical,False,RU,RD,RD,False,0,False,,,4058.0,16
Nov_25_g0,62,3,hierarchical,False,LU,LD,LD,False,0,False,,,4452.0,13
Nov_25_g0,63,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4465.0,11
Nov_25_g0,64,1,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4080.0,13
Nov_25_g0,65,5,sequential,False,LD,RU,RU,True,0,True,RU,True,4390.0,13
Nov_25_g0,66,2,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4362.0,13
Nov_25_g0,67,4,hierarchical,False,LU,RD,RD,False,0,False,,,4145.0,11
Nov_25_g0,68,6,sequential,False,LU,LD,LD,False,0,False,,,4463.0,13
Nov_25_g0,69,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4623.0,10
Nov_25_g0,70,3,hierarchical,False,LU,RU,RU,False,2,True,LD,False,4566.0,11
Nov_25_g0,71,6,sequential,False,LU,RD,RD,False,0,False,,,3843.0,12
Nov_25_g0,72,4,hierarchical,False,RU,RD,RD,True,1,True,RD,True,4209.0,11
Nov_25_g0,75,2,hierarchical,True,LU,LU,LD,False,0,False,,,4268.0,13
Nov_25_g0,76,5,sequential,False,LU,LD,LD,False,0,False,,,4580.0,15
Nov_25_g0,77,6,sequential,True,RD,RD,RU,True,1,True,RU,True,3868.0,12
Nov_25_g0,78,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3932.0,13
Nov_25_g0,79,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4460.0,14
Nov_25_g0,80,1,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4679.0,17
Nov_25_g0,81,6,sequential,False,LU,LD,LD,False,0,False,,,4614.0,14
Nov_25_g0,82,5,sequential,True,RU,RU,LD,True,1,True,RD,False,4196.0,10
Nov_25_g0,83,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4239.0,14
Nov_25_g0,84,1,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4758.0,17
Nov_25_g0,85,4,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4068.0,11
Nov_25_g0,89,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4419.0,12
Nov_25_g0,90,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4034.0,17
Nov_25_g0,91,4,hierarchical,False,LU,RD,RD,False,1,True,RU,False,4196.0,12
Nov_25_g0,92,6,sequential,False,LU,RU,RU,False,0,False,,,4066.0,12
Nov_25_g0,93,5,sequential,True,RU,RU,LD,False,2,True,RD,False,4220.0,9
Nov_25_g0,94,5,sequential,True,RD,RD,LU,True,1,True,LU,True,4017.0,14
Nov_25_g0,95,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4593.0,16
Nov_25_g0,96,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4533.0,12
Nov_25_g0,97,3,hierarchical,True,LU,LU,LD,False,0,False,,,4051.0,13
Nov_25_g0,98,6,sequential,True,LD,LD,LU,False,0,False,,,4460.0,5
Nov_25_g0,99,4,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4254.0,12
Nov_25_g0,101,1,hierarchical,True,LD,LD,LU,False,2,True,RD,False,4668.0,9
Nov_25_g0,102,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4036.0,9
Nov_25_g0,103,1,hierarchical,True,RD,RD,RU,False,2,True,LU,False,4372.0,13
Nov_25_g0,104,2,hierarchical,True,RD,RD,RU,False,0,False,,,4374.0,12
Nov_25_g0,106,4,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4406.0,12
Nov_25_g0,107,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4526.0,12
Nov_25_g0,108,6,sequential,False,RU,LU,LU,False,0,False,,,4292.0,8
Nov_25_g0,109,1,hierarchical,True,RD,RD,RU,False,0,False,,,4345.0,12
Nov_25_g0,110,3,hierarchical,False,LU,RD,RD,False,1,True,LD,False,4074.0,10
Nov_25_g0,111,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3837.0,12
Nov_25_g0,112,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4451.0,11
Nov_25_g0,113,6,sequential,True,RD,RD,RU,False,1,True,LD,False,3837.0,13
Nov_25_g0,114,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4420.0,14
Nov_25_g0,115,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4383.0,16
Nov_25_g0,116,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4445.0,10
Nov_25_g0,117,4,hierarchical,False,RU,RD,RD,True,1,True,RD,True,4223.0,11
Nov_25_g0,118,2,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4437.0,12
Nov_25_g0,119,1,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4679.0,13
Nov_25_g0,120,6,sequential,True,LU,LU,LD,False,0,False,,,4412.0,10
Nov_25_g0,121,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4170.0,15
Nov_25_g0,122,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4557.0,14
Nov_25_g0,123,5,sequential,True,RD,RD,LU,False,0,False,,,3818.0,11
Nov_25_g0,124,5,sequential,False,LU,RU,RU,False,1,True,LD,False,4532.0,12
Nov_25_g0,125,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4009.0,9
Nov_25_g0,126,4,hierarchical,True,LU,LU,LD,False,0,False,,,4214.0,13
Nov_25_g0,127,3,hierarchical,True,RD,RD,RU,False,2,True,LD,False,4102.0,9
Nov_25_g0,128,2,hierarchical,False,RU,RD,RD,False,0,False,,,4560.0,11
Nov_25_g0,129,5,sequential,True,LD,LD,RU,False,2,True,LU,False,4459.0,14
Nov_25_g0,130,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4458.0,12
Nov_25_g0,131,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4708.0,11
Nov_25_g0,132,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3871.0,10
Nov_25_g0,133,4,hierarchical,True,LD,LD,LU,True,1,True,LU,True,4658.0,17
Nov_25_g0,134,5,sequential,True,LD,LD,RU,False,1,True,RD,False,4483.0,12
Nov_25_g0,135,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4292.0,8
Nov_25_g0,136,5,sequential,False,LU,RU,RU,False,0,False,,,4322.0,12
Nov_25_g0,137,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4356.0,12
Nov_25_g0,138,5,sequential,False,RU,LD,LD,False,0,False,,,4541.0,12
Nov_25_g0,139,4,hierarchical,False,RU,LU,LU,False,2,True,LD,False,4227.0,13
Nov_25_g0,141,6,sequential,True,LU,LU,LD,False,1,True,RD,False,4274.0,10
Nov_25_g0,142,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4567.0,12
Nov_25_g0,143,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4698.0,11
Nov_25_g0,144,4,hierarchical,True,LU,LU,LD,False,0,False,,,4439.0,9
Nov_25_g0,145,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4300.0,12
Nov_25_g0,146,5,sequential,False,LU,LD,LD,False,0,False,,,4446.0,13
Nov_25_g0,147,5,sequential,True,RD,RD,LU,True,0,True,LU,True,4105.0,12
Nov_25_g0,148,4,hierarchical,True,LD,LD,LU,True,1,True,LU,True,4510.0,15
Nov_25_g0,149,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3950.0,13
Nov_25_g0,150,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3875.0,10
Nov_25_g0,153,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4152.0,15
Nov_25_g0,154,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4180.0,10
Nov_25_g0,155,4,hierarchical,False,RU,RD,RD,True,0,True,RD,True,4119.0,9
Nov_25_g0,157,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4170.0,12
Nov_25_g0,158,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4287.0,11
Nov_25_g0,159,3,hierarchical,False,LU,RD,RD,True,1,True,RD,True,4296.0,14
Nov_25_g0,160,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4564.0,14
Nov_25_g0,161,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4019.0,10
Nov_25_g0,163,1,hierarchical,True,LU,LU,LD,False,0,False,,,4252.0,14
Nov_25_g0,166,5,sequential,False,LU,RU,RU,False,0,False,,,4264.0,12
Nov_25_g0,167,1,hierarchical,True,LU,LU,LD,False,0,False,,,4097.0,10
Nov_25_g0,168,2,hierarchical,True,LU,LU,LD,False,0,False,,,4360.0,11
Nov_25_g0,170,3,hierarchical,False,LD,RU,RU,False,1,True,LU,False,4446.0,11
Nov_25_g0,171,2,hierarchical,True,LU,LU,LD,False,0,False,,,4224.0,10
Nov_25_g0,172,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4089.0,14
Nov_25_g0,173,6,sequential,True,RU,RU,LU,False,1,True,RD,False,3989.0,11
Nov_25_g0,174,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3867.0,10
Nov_25_g0,175,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4450.0,10
Nov_25_g0,176,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3824.0,10
Nov_25_g0,177,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4013.0,11
Nov_25_g0,178,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3899.0,11
Nov_25_g0,179,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4222.0,13
Nov_25_g0,180,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4472.0,10
